place_id,name,lat,lng,type,rating,review_count,price_level,is_operational,source,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,ward_number,population,households,area_sqkm,population_density,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,road_feature_source,dataset_count_raw_files,combined_at
osm_9401697620,Special coffee shop and khaja Ghar,27.6741991,85.3663319,cafe,,,,True,openstreetmap,8.0,2.0,90.88,5535.73,8.0,1500.0,0.0,0.0,1160.77,0.0,1274.59,0.0,2333.45,18.952,0.0,5.57125,2.4,32,83390,18531,4.4,18952,0,0,1160.77,0,0,1274.59,0,0,2333.45,8,2,90.88,5535.73,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10104876569,Sumitra Khaja Ghar,27.6756167,85.3909872,cafe,,,,True,openstreetmap,21.0,0.0,203.65,7156.01,8.0,1500.0,0.0,0.0,2948.05,0.0,3418.96,0.0,4766.45,18.952,0.0,5.57125,6.3,32,83390,18531,4.4,18952,0,0,2948.05,0,0,3418.96,0,0,4766.45,21,0,203.65,7156.01,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_12655179809,Swostika Khaja Ghar,27.6717363,85.3644536,cafe,,,,True,openstreetmap,9.0,5.0,7.15,5552.01,8.0,1500.0,0.0,0.0,1060.3,0.0,1173.96,0.0,2148.35,18.952,0.0,5.57125,2.7,32,83390,18531,4.4,18952,0,0,1060.3,0,0,1173.96,0,0,2148.35,9,5,7.15,5552.01,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10121388739,T-Time Cafe,27.6784275,85.3349523,cafe,,,,True,openstreetmap,8.0,4.0,0.0,274.39,7.0,211.68,7.0,0.0,295.34,0.0,500.0,2.0,395.6,25.46,2.84,2.7,5.59,32,83390,18531,4.4,18952,17,1,189.73,13,2,56.84,0,0,976.01,6,3,67.78,4057.93,8,0,2240,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10049306624,Tea Time Cafe,27.6820774,85.3794082,cafe,,,,True,openstreetmap,2.0,0.0,299.31,6088.34,8.0,1500.0,0.0,0.0,1624.35,0.0,2082.41,0.0,3757.03,18.952,0.0,5.57125,0.6,32,83390,18531,4.4,18952,0,0,1624.35,0,0,2082.41,0,0,3757.03,2,0,299.31,6088.34,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10121542421,The Cosy Cafe,27.6854034,85.3456723,cafe,,,,True,openstreetmap,21.0,8.0,0.0,224.06,35.0,277.91,21.0,8.0,54.81,3.0,69.08,0.0,500.0,72.57,2.67,10.0,10.0,32,83390,18531,4.4,18952,49,17,54.19,39,20,19.16,0,0,1417.88,20,7,20.6,4098.52,25,8,6656,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10617740420,The Food Gallery / Mudula Mart,27.6994849,85.3834368,cafe,,,,True,openstreetmap,3.0,1.0,165.94,6244.88,8.0,1500.0,0.0,0.0,1653.95,0.0,2577.36,0.0,4135.46,18.952,0.0,5.57125,0.9,32,83390,18531,4.4,18952,0,0,1653.95,0,0,2577.36,0,0,4135.46,3,1,165.94,6244.88,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1927427331,The Free Zone Cafe and Food Land,27.6779369,85.3475603,cafe,,,,True,openstreetmap,13.0,5.0,0.0,281.74,29.0,203.65,19.0,5.0,102.85,2.0,25.86,5.0,182.35,80.21,4.97,10.0,8.78,32,83390,18531,4.4,18952,37,10,102.85,46,16,25.86,0,0,735.46,12,4,55.99,4442.71,16,4,5390,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_9999414282,The Woodys Cafe,27.6696839,85.3547832,cafe,,,,True,openstreetmap,11.0,3.0,188.98,5185.89,8.0,1500.0,9.0,0.0,412.88,0.0,510.56,0.0,1245.42,18.952,1.35,5.57125,3.3,32,83390,18531,4.4,18952,9,0,412.88,0,0,510.56,0,0,1245.42,11,3,188.98,5185.89,4,0,1366,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10053842162,Trik Khaja Ghar,27.6784506,85.3862339,cafe,,,,True,openstreetmap,31.0,6.0,96.73,6684.59,8.0,1500.0,0.0,0.0,2393.81,0.0,2860.43,0.0,4332.65,18.952,0.0,5.57125,9.3,32,83390,18531,4.4,18952,0,0,2393.81,0,0,2860.43,0,0,4332.65,31,6,96.73,6684.59,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10055069506,Ujjwal Dairy Shop,27.6755627,85.3609577,cafe,,,,True,openstreetmap,5.0,1.0,107.81,5175.74,8.0,1500.0,0.0,0.0,619.45,0.0,731.11,0.0,1823.59,18.952,0.0,5.57125,1.5,32,83390,18531,4.4,18952,0,0,619.45,0,0,731.11,0,0,1823.59,5,1,107.81,5175.74,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10698637827,Unique bakery,27.6667704,85.3842144,cafe,,,,True,openstreetmap,1.0,0.0,386.27,7063.96,8.0,1500.0,0.0,0.0,2982.73,0.0,3189.55,0.0,4147.26,18.952,0.0,5.57125,0.3,32,83390,18531,4.4,18952,0,0,2982.73,0,0,3189.55,0,0,4147.26,1,0,386.27,7063.96,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_3072786827,Unknown Cafe,27.6750366,85.3630475,cafe,,,,True,openstreetmap,12.0,0.0,213.94,5312.38,8.0,1500.0,0.0,0.0,828.47,0.0,941.42,0.0,2019.37,18.952,0.0,5.57125,3.6,32,83390,18531,4.4,18952,0,0,828.47,0,0,941.42,0,0,2019.37,12,0,213.94,5312.38,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_3512744074,Unknown Cafe,27.6716826,85.3644137,cafe,,,,True,openstreetmap,9.0,4.0,7.15,5552.67,8.0,1500.0,0.0,0.0,1059.25,0.0,1172.8,0.0,2144.81,18.952,0.0,5.57125,2.7,32,83390,18531,4.4,18952,0,0,1059.25,0,0,1172.8,0,0,2144.81,9,4,7.15,5552.67,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4295544047,Unknown Cafe,27.6837201,85.3859155,cafe,,,,True,openstreetmap,25.0,8.0,16.58,6525.52,8.0,1500.0,0.0,0.0,2042.1,0.0,2635.6,0.0,4423.31,18.952,0.0,5.57125,7.5,32,83390,18531,4.4,18952,0,0,2042.1,0,0,2635.6,0,0,4423.31,25,8,16.58,6525.52,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4342351590,Unknown Cafe,27.6827737,85.3871936,cafe,,,,True,openstreetmap,26.0,10.0,55.52,6643.49,8.0,1500.0,0.0,0.0,2203.2,0.0,2783.72,0.0,4517.95,18.952,0.0,5.57125,7.8,32,83390,18531,4.4,18952,0,0,2203.2,0,0,2783.72,0,0,4517.95,26,10,55.52,6643.49,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4697135290,Unknown Cafe,27.6902605,85.3641305,cafe,,,,True,openstreetmap,4.0,1.0,0.0,283.06,8.0,415.29,11.0,3.0,97.76,1.0,428.6,2.0,389.5,42.02,1.34,6.3,3.05,32,83390,18531,4.4,18952,22,6,97.76,1,0,428.6,0,0,2669.03,6,0,348.6,4930.52,11,3,4366,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4742382628,Unknown Cafe,27.6929724,85.3669302,cafe,,,,True,openstreetmap,4.0,1.0,0.0,265.63,5.0,430.22,11.0,2.0,52.04,0.0,500.0,1.0,428.39,31.83,0.61,5.6,3.05,32,83390,18531,4.4,18952,22,5,52.04,0,0,801.58,0,0,2775.49,3,0,322.35,5075.39,11,3,3181,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4866958021,Unknown Cafe,27.6698761,85.3824572,cafe,,,,True,openstreetmap,1.0,0.0,386.27,6774.73,8.0,1500.0,0.0,0.0,2613.71,0.0,2927.09,0.0,3931.9,18.952,0.0,5.57125,0.3,32,83390,18531,4.4,18952,0,0,2613.71,0,0,2927.09,0,0,3931.9,1,0,386.27,6774.73,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_4989351032,Unknown Cafe,27.6800302,85.386043,cafe,,,,True,openstreetmap,36.0,10.0,9.68,6622.08,8.0,1500.0,0.0,0.0,2277.2,0.0,2773.25,0.0,4342.48,18.952,0.0,5.57125,10.0,32,83390,18531,4.4,18952,0,0,2277.2,0,0,2773.25,0,0,4342.48,36,10,9.68,6622.08,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5174102521,Unknown Cafe,27.6900618,85.3676639,cafe,,,,True,openstreetmap,4.0,2.0,0.0,178.06,3.0,137.61,8.0,0.0,216.19,0.0,500.0,0.0,500.0,20.37,1.3,2.4,3.05,32,83390,18531,4.4,18952,16,0,214.75,0,0,768.07,0,0,2981.61,6,1,32.05,5150.57,8,0,2891,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_5278771521,Unknown Cafe,27.6885664,85.3974137,cafe,,,,True,openstreetmap,5.0,3.0,39.97,7409.93,8.0,1500.0,0.0,0.0,2957.87,0.0,3693.87,0.0,5663.1,18.952,0.0,5.57125,1.5,32,83390,18531,4.4,18952,0,0,2957.87,0,0,3693.87,0,0,5663.1,5,3,39.97,7409.93,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5278771622,Unknown Cafe,27.6867309,85.3971358,cafe,,,,True,openstreetmap,5.0,0.0,205.92,7406.74,8.0,1500.0,0.0,0.0,2968.23,0.0,3676.91,0.0,5577.54,18.952,0.0,5.57125,1.5,32,83390,18531,4.4,18952,0,0,2968.23,0,0,3676.91,0,0,5577.54,5,0,205.92,7406.74,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5281048221,Unknown Cafe,27.6895546,85.3988129,cafe,,,,True,openstreetmap,5.0,3.0,124.09,7523.85,8.0,1500.0,0.0,0.0,3080.53,0.0,3830.74,0.0,5828.27,18.952,0.0,5.57125,1.5,32,83390,18531,4.4,18952,0,0,3080.53,0,0,3830.74,0,0,5828.27,5,3,124.09,7523.85,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5339943224,Unknown Cafe,27.7008244,85.3826938,cafe,,,,True,openstreetmap,3.0,1.0,165.94,6197.52,8.0,1500.0,0.0,0.0,1627.39,0.0,2582.22,0.0,3999.22,18.952,0.0,5.57125,0.9,32,83390,18531,4.4,18952,0,0,1627.39,0,0,2582.22,0,0,3999.22,3,1,165.94,6197.52,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5388494522,Unknown Cafe,27.6755912,85.3853638,cafe,,,,True,openstreetmap,31.0,1.0,125.71,6721.6,8.0,1500.0,0.0,0.0,2454.99,0.0,2935.2,0.0,4213.72,18.952,0.0,5.57125,9.3,32,83390,18531,4.4,18952,0,0,2454.99,0,0,2935.2,0,0,4213.72,31,1,125.71,6721.6,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5675228621,Unknown Cafe,27.6718246,85.3878508,cafe,,,,True,openstreetmap,15.0,1.0,9.02,7070.01,8.0,1500.0,0.0,0.0,2885.05,0.0,3370.16,0.0,4450.01,18.952,0.0,5.57125,4.5,32,83390,18531,4.4,18952,0,0,2885.05,0,0,3370.16,0,0,4450.01,15,1,9.02,7070.01,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_6286201186,Unknown Cafe,27.6887044,85.3949046,cafe,,,,True,openstreetmap,5.0,0.0,247.53,7192.42,8.0,1500.0,0.0,0.0,2711.37,0.0,3446.55,0.0,5433.43,18.952,0.0,5.57125,1.5,32,83390,18531,4.4,18952,0,0,2711.37,0,0,3446.55,0,0,5433.43,5,0,247.53,7192.42,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_6573684485,Unknown Cafe,27.6850752,85.3873125,cafe,,,,True,openstreetmap,17.0,1.0,55.3,6610.9,8.0,1500.0,0.0,0.0,2100.14,0.0,2739.45,0.0,4597.82,18.952,0.0,5.57125,5.1,32,83390,18531,4.4,18952,0,0,2100.14,0,0,2739.45,0,0,4597.82,17,1,55.3,6610.9,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_8173061217,Unknown Cafe,27.6837535,85.3857514,cafe,,,,True,openstreetmap,23.0,7.0,16.58,6512.36,8.0,1500.0,0.0,0.0,2026.14,0.0,2619.02,0.0,4408.77,18.952,0.0,5.57125,6.9,32,83390,18531,4.4,18952,0,0,2026.14,0,0,2619.02,0,0,4408.77,23,7,16.58,6512.36,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_9871702117,Unknown Cafe,27.6830168,85.3863462,cafe,,,,True,openstreetmap,25.0,10.0,19.04,6572.46,8.0,1500.0,0.0,0.0,2117.32,0.0,2696.12,0.0,4443.78,18.952,0.0,5.57125,7.5,32,83390,18531,4.4,18952,0,0,2117.32,0,0,2696.12,0,0,4443.78,25,10,19.04,6572.46,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10049098934,Unknown Cafe,27.6724842,85.3647727,cafe,,,,True,openstreetmap,9.0,5.0,11.01,5530.71,8.0,1500.0,0.0,0.0,1057.86,0.0,1172.44,0.0,2176.22,18.952,0.0,5.57125,2.7,32,83390,18531,4.4,18952,0,0,1057.86,0,0,1172.44,0,0,2176.22,9,5,11.01,5530.71,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10050457883,Unknown Cafe,27.6785413,85.398716,cafe,,,,True,openstreetmap,10.0,3.0,91.31,7711.47,8.0,1500.0,0.0,0.0,3425.81,0.0,4005.05,0.0,5553.26,18.952,0.0,5.57125,3.0,32,83390,18531,4.4,18952,0,0,3425.81,0,0,4005.05,0,0,5553.26,10,3,91.31,7711.47,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10050716166,Unknown Cafe,27.6650548,85.3673878,cafe,,,,True,openstreetmap,4.0,4.0,21.19,6105.86,8.0,1500.0,0.0,0.0,1688.14,0.0,1795.58,0.0,2586.06,18.952,0.0,5.57125,1.2,32,83390,18531,4.4,18952,0,0,1688.14,0,0,1795.58,0,0,2586.06,4,4,21.19,6105.86,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10050956441,Unknown Cafe,27.681084,85.3979462,cafe,,,,True,openstreetmap,7.0,1.0,146.18,7579.22,8.0,1500.0,0.0,0.0,3237.37,0.0,3855.95,0.0,5517.23,18.952,0.0,5.57125,2.1,32,83390,18531,4.4,18952,0,0,3237.37,0,0,3855.95,0,0,5517.23,7,1,146.18,7579.22,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10051660852,Unknown Cafe,27.688656,85.3978068,cafe,,,,True,openstreetmap,5.0,3.0,39.97,7443.34,8.0,1500.0,0.0,0.0,2994.72,0.0,3732.35,0.0,5703.0,18.952,0.0,5.57125,1.5,32,83390,18531,4.4,18952,0,0,2994.72,0,0,3732.35,0,0,5703.0,5,3,39.97,7443.34,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10052922345,Unknown Cafe,27.6746636,85.3892183,cafe,,,,True,openstreetmap,22.0,12.0,7.69,7051.22,8.0,1500.0,0.0,0.0,2837.66,0.0,3314.81,0.0,4586.96,18.952,0.0,5.57125,6.6,32,83390,18531,4.4,18952,0,0,2837.66,0,0,3314.81,0,0,4586.96,22,12,7.69,7051.22,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10053049236,Unknown Cafe,27.6742396,85.3874085,cafe,,,,True,openstreetmap,21.0,11.0,16.51,6928.78,8.0,1500.0,0.0,0.0,2704.47,0.0,3185.44,0.0,4407.11,18.952,0.0,5.57125,6.3,32,83390,18531,4.4,18952,0,0,2704.47,0,0,3185.44,0,0,4407.11,21,11,16.51,6928.78,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10053803438,Unknown Cafe,27.6778596,85.3833443,cafe,,,,True,openstreetmap,21.0,6.0,15.65,6490.58,8.0,1500.0,0.0,0.0,2160.9,0.0,2636.5,0.0,4041.75,18.952,0.0,5.57125,6.3,32,83390,18531,4.4,18952,0,0,2160.9,0,0,2636.5,0,0,4041.75,21,6,15.65,6490.58,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10058752072,Unknown Cafe,27.6832638,85.387086,cafe,,,,True,openstreetmap,25.0,9.0,11.63,6624.95,8.0,1500.0,0.0,0.0,2167.61,0.0,2759.68,0.0,4521.2,18.952,0.0,5.57125,7.5,32,83390,18531,4.4,18952,0,0,2167.61,0,0,2759.68,0,0,4521.2,25,9,11.63,6624.95,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10058989985,Unknown Cafe,27.6764522,85.3822721,cafe,,,,True,openstreetmap,14.0,3.0,151.73,6465.4,8.0,1500.0,0.0,0.0,2144.02,0.0,2626.52,0.0,3918.47,18.952,0.0,5.57125,4.2,32,83390,18531,4.4,18952,0,0,2144.02,0,0,2626.52,0,0,3918.47,14,3,151.73,6465.4,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10059063856,Unknown Cafe,27.6775906,85.388936,cafe,,,,True,openstreetmap,30.0,2.0,41.35,6922.43,8.0,1500.0,0.0,0.0,2668.7,0.0,3142.09,0.0,4584.43,18.952,0.0,5.57125,9.0,32,83390,18531,4.4,18952,0,0,2668.7,0,0,3142.09,0,0,4584.43,30,2,41.35,6922.43,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10104876564,Unknown Cafe,27.6746695,85.3891405,cafe,,,,True,openstreetmap,22.0,12.0,7.69,7044.85,8.0,1500.0,0.0,0.0,2830.57,0.0,3307.82,0.0,4579.34,18.952,0.0,5.57125,6.6,32,83390,18531,4.4,18952,0,0,2830.57,0,0,3307.82,0,0,4579.34,22,12,7.69,7044.85,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10105130597,Unknown Cafe,27.6792367,85.3906614,cafe,,,,True,openstreetmap,19.0,1.0,1.6,7010.51,8.0,1500.0,0.0,0.0,2699.51,0.0,3229.32,0.0,4776.67,18.952,0.0,5.57125,5.7,32,83390,18531,4.4,18952,0,0,2699.51,0,0,3229.32,0,0,4776.67,19,1,1.6,7010.51,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10105130598,Unknown Cafe,27.6792384,85.3906453,cafe,,,,True,openstreetmap,20.0,1.0,1.6,7009.14,8.0,1500.0,0.0,0.0,2698.08,0.0,3227.77,0.0,4775.13,18.952,0.0,5.57125,6.0,32,83390,18531,4.4,18952,0,0,2698.08,0,0,3227.77,0,0,4775.13,20,1,1.6,7009.14,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10114423943,Unknown Cafe,27.6776571,85.395431,cafe,,,,True,openstreetmap,14.0,1.0,151.12,7455.09,8.0,1500.0,0.0,0.0,3190.69,0.0,3730.75,0.0,5221.16,18.952,0.0,5.57125,4.2,32,83390,18531,4.4,18952,0,0,3190.69,0,0,3730.75,0,0,5221.16,14,1,151.12,7455.09,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10114540037,Unknown Cafe,27.6756832,85.3943397,cafe,,,,True,openstreetmap,10.0,0.0,227.04,7429.32,8.0,1500.0,0.0,0.0,3221.56,0.0,3714.33,0.0,5096.42,18.952,0.0,5.57125,3.0,32,83390,18531,4.4,18952,0,0,3221.56,0,0,3714.33,0,0,5096.42,10,0,227.04,7429.32,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10114575537,Unknown Cafe,27.6774056,85.3969391,cafe,,,,True,openstreetmap,12.0,5.0,138.01,7591.34,8.0,1500.0,0.0,0.0,3332.64,0.0,3879.79,0.0,5366.27,18.952,0.0,5.57125,3.6,32,83390,18531,4.4,18952,0,0,3332.64,0,0,3879.79,0,0,5366.27,12,5,138.01,7591.34,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10208827818,Unknown Cafe,27.6902147,85.3679398,cafe,,,,True,openstreetmap,4.0,2.0,0.0,182.37,3.0,127.46,8.0,0.0,227.51,0.0,500.0,0.0,500.0,20.37,1.34,2.4,3.05,32,83390,18531,4.4,18952,16,0,225.55,0,0,797.02,0,0,2997.55,6,1,32.05,5166.15,8,0,2891,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10610495806,Unknown Cafe,27.7067246,85.3779546,cafe,,,,True,openstreetmap,2.0,1.0,41.87,5916.87,8.0,1500.0,0.0,0.0,1451.85,0.0,2024.65,0.0,3296.31,18.952,0.0,5.57125,0.6,32,83390,18531,4.4,18952,0,0,1451.85,0,0,2024.65,0,0,3296.31,2,1,41.87,5916.87,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10611340505,Unknown Cafe,27.7062917,85.3730802,cafe,,,,True,openstreetmap,2.0,0.0,440.4,5556.41,8.0,1500.0,0.0,0.0,1113.45,0.0,1801.26,0.0,2878.88,18.952,0.0,5.57125,0.6,32,83390,18531,4.4,18952,0,0,1113.45,0,0,1801.26,0,0,2878.88,2,0,440.4,5556.41,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10614868205,Unknown Cafe,27.7066906,85.377531,cafe,,,,True,openstreetmap,2.0,1.0,41.87,5884.79,8.0,1500.0,0.0,0.0,1418.92,0.0,2001.31,0.0,3259.17,18.952,0.0,5.57125,0.6,32,83390,18531,4.4,18952,0,0,1418.92,0,0,2001.31,0,0,3259.17,2,1,41.87,5884.79,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10617740410,Unknown Cafe,27.7014293,85.3791227,cafe,,,,True,openstreetmap,3.0,1.0,187.51,5930.67,8.0,1500.0,0.0,0.0,1332.0,0.0,2321.73,0.0,3659.47,18.952,0.0,5.57125,0.9,32,83390,18531,4.4,18952,0,0,1332.0,0,0,2321.73,0,0,3659.47,3,1,187.51,5930.67,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10617742105,Unknown Cafe,27.6997466,85.3789979,cafe,,,,True,openstreetmap,4.0,1.0,187.51,5907.69,8.0,1500.0,0.0,0.0,1244.49,0.0,2208.05,0.0,3746.28,18.952,0.0,5.57125,1.2,32,83390,18531,4.4,18952,0,0,1244.49,0,0,2208.05,0,0,3746.28,4,1,187.51,5907.69,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10629351205,Unknown Cafe,27.6960789,85.3772064,cafe,,,,True,openstreetmap,1.0,0.0,444.34,5763.33,8.0,1552.0,0.0,0.0,991.04,0.0,1861.4,0.0,3640.33,18.952,0.0,5.57125,0.3,32,83390,18531,4.4,18952,0,0,991.04,0,0,1861.4,0,0,3640.33,1,0,444.34,5763.33,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10654971308,Unknown Cafe,27.6519853,85.3425363,cafe,,,,True,openstreetmap,0.0,0.0,824.66,6133.19,8.0,1500.0,1.0,1.0,199.45,0.0,729.94,0.0,1703.56,18.952,0.15,5.57125,0.0,32,83390,18531,4.4,18952,1,1,199.45,0,0,729.94,0,0,1703.56,0,0,824.66,6133.19,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11875471969,Unknown Cafe,27.6720281,85.3463191,cafe,,,,True,openstreetmap,13.0,3.0,0.0,323.05,6.0,425.88,11.0,3.0,87.69,2.0,404.9,2.0,438.41,48.38,0.86,6.7,8.78,32,83390,18531,4.4,18952,27,6,87.69,10,1,11.02,1,0,372.21,11,1,61.87,4708.51,13,3,4596,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11875473869,Unknown Cafe,27.6716214,85.3458904,cafe,,,,True,openstreetmap,13.0,3.0,0.0,343.73,6.0,411.34,10.0,3.0,50.55,1.0,435.77,2.0,416.88,39.47,1.08,6.0,8.78,32,83390,18531,4.4,18952,25,6,50.55,5,1,63.99,1,0,348.11,12,1,61.87,4718.38,12,3,4146,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11888609973,Unknown Cafe,27.7000176,85.3677454,cafe,,,,True,openstreetmap,0.0,0.0,787.49,5123.17,8.0,1537.0,2.0,0.0,465.91,0.0,1417.38,0.0,2649.33,18.952,0.3,5.57125,0.0,32,83390,18531,4.4,18952,2,0,465.91,0,0,1417.38,0,0,2649.33,0,0,787.49,5123.17,1,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11949744428,Unknown Cafe,27.6736885,85.3730701,cafe,,,,True,openstreetmap,6.0,5.0,12.93,5966.27,8.0,1500.0,0.0,0.0,1697.45,0.0,1939.39,0.0,2993.92,18.952,0.0,5.57125,1.8,32,83390,18531,4.4,18952,0,0,1697.45,0,0,1939.39,0,0,2993.92,6,5,12.93,5966.27,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10110783814,Urmi Coffee and Food Land,27.6775259,85.3984478,cafe,,,,True,openstreetmap,11.0,6.0,74.23,7717.8,8.0,1500.0,0.0,0.0,3455.3,0.0,4015.34,0.0,5515.44,18.952,0.0,5.57125,3.3,32,83390,18531,4.4,18952,0,0,3455.3,0,0,4015.34,0,0,5515.44,11,6,74.23,7717.8,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10148831463,Vintage Tea House,27.6815175,85.3862733,cafe,,,,True,openstreetmap,31.0,11.0,63.12,6600.78,8.0,1500.0,0.0,0.0,2199.19,0.0,2737.43,0.0,4397.68,18.952,0.0,5.57125,9.3,32,83390,18531,4.4,18952,0,0,2199.19,0,0,2737.43,0,0,4397.68,31,11,63.12,6600.78,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10015911109,costa coffee,27.6882997,85.3684728,cafe,,,,True,openstreetmap,5.0,0.0,211.51,5227.55,8.0,1500.0,6.0,0.0,415.63,0.0,851.03,0.0,3061.27,18.952,0.9,5.57125,1.5,32,83390,18531,4.4,18952,6,0,415.63,0,0,851.03,0,0,3061.27,5,0,211.51,5227.55,3,0,1640,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_6632640785,आँगन क्याफे,27.670558,85.3335939,cafe,,,,True,openstreetmap,2.0,0.0,254.48,4478.79,8.0,1500.0,3.0,0.0,250.09,1.0,391.72,0.0,932.8,18.952,0.6,5.57125,0.6,32,83390,18531,4.4,18952,3,0,250.09,1,0,391.72,0,0,932.8,2,0,254.48,4478.79,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_8187610031,उग्रचण्डी क्याफे,27.6717146,85.3509083,cafe,,,,True,openstreetmap,9.0,2.0,0.0,312.08,11.0,435.18,10.0,4.0,52.71,3.0,217.21,4.0,415.71,59.84,1.19,8.9,6.23,32,83390,18531,4.4,18952,18,8,45.83,5,0,217.21,0,0,821.55,14,1,79.35,4899.72,8,4,2391,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_1927559646,एनडीको,27.6693345,85.3357777,cafe,,,,True,openstreetmap,2.0,0.0,254.48,4599.7,8.0,1500.0,4.0,1.0,33.96,5.0,370.17,0.0,788.56,18.952,1.35,5.57125,0.6,32,83390,18531,4.4,18952,4,1,33.96,5,0,370.17,0,0,788.56,2,0,254.48,4599.7,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
