place_id,name,type,source,lat,lng,ward_number,population,households,area_sqkm,population_density,population_density_proxy,rating,review_count,price_level,has_rating,log_review_count,rating_review_signal,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,education_intensity_score,accessibility_score,foot_traffic_score,competition_pressure,location_density_score,ward_population_log,road_feature_source,is_operational,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,dataset_count_raw_files,combined_at
osm_10050956441,Unknown Cafe,cafe,openstreetmap,27.681084,85.3979462,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,1.0,146.18,7579.22,8.0,1500.0,0.0,0.0,3237.37,0.0,3855.95,0.0,5517.23,0,0,0,0.0,0.0,5.57125,2.1,7.0963,10.5348,fallback,True,0,0,3237.37,0,0,3855.95,0,0,5517.23,7,1,146.18,7579.22,8,2026-03-23T08:50:30.648265+00:00
osm_10051660852,Unknown Cafe,cafe,openstreetmap,27.688656,85.3978068,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,5.0,3.0,39.97,7443.34,8.0,1500.0,0.0,0.0,2994.72,0.0,3732.35,0.0,5703.0,0,0,0,0.0,0.0,5.57125,1.5,7.0963,10.5348,fallback,True,0,0,2994.72,0,0,3732.35,0,0,5703.0,5,3,39.97,7443.34,8,2026-03-23T08:50:30.648265+00:00
osm_10052922345,Unknown Cafe,cafe,openstreetmap,27.6746636,85.3892183,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,22.0,12.0,7.69,7051.22,8.0,1500.0,0.0,0.0,2837.66,0.0,3314.81,0.0,4586.96,0,0,0,0.0,0.0,5.57125,6.6,7.0963,10.5348,fallback,True,0,0,2837.66,0,0,3314.81,0,0,4586.96,22,12,7.69,7051.22,8,2026-03-23T08:50:30.648265+00:00
osm_10053049221,Neera's Cafe,cafe,openstreetmap,27.6742087,85.3881133,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,11.0,12.56,6983.81,8.0,1500.0,0.0,0.0,2766.34,0.0,3246.42,0.0,4476.36,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2766.34,0,0,3246.42,0,0,4476.36,21,11,12.56,6983.81,8,2026-03-23T08:50:30.648265+00:00
osm_10053049223,Parisama Bhojanalaya,cafe,openstreetmap,27.6742325,85.388238,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,11.0,12.56,6992.41,8.0,1500.0,0.0,0.0,2775.72,0.0,3255.57,0.0,4488.72,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2775.72,0,0,3255.57,0,0,4488.72,21,11,12.56,6992.41,8,2026-03-23T08:50:30.648265+00:00
osm_10053049231,Malta Newari Khaja And Special Jhol Momo,cafe,openstreetmap,27.674552,85.3873643,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,11.0,35.01,6912.49,8.0,1500.0,0.0,0.0,2683.36,0.0,3163.56,0.0,4404.04,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2683.36,0,0,3163.56,0,0,4404.04,21,11,35.01,6912.49,8,2026-03-23T08:50:30.648265+00:00
osm_10053049236,Unknown Cafe,cafe,openstreetmap,27.6742396,85.3874085,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,11.0,16.51,6928.78,8.0,1500.0,0.0,0.0,2704.47,0.0,3185.44,0.0,4407.11,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2704.47,0,0,3185.44,0,0,4407.11,21,11,16.51,6928.78,8,2026-03-23T08:50:30.648265+00:00
osm_10053049238,Khaja Ghar,cafe,openstreetmap,27.6740911,85.3874092,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,11.0,16.51,6935.1,8.0,1500.0,0.0,0.0,2712.89,0.0,3194.23,0.0,4406.66,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2712.89,0,0,3194.23,0,0,4406.66,21,11,16.51,6935.1,8,2026-03-23T08:50:30.648265+00:00
osm_10053049245,Newari Khaja GHar And Momo House,cafe,openstreetmap,27.6753988,85.388185,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,25.0,12.0,27.67,6941.72,8.0,1500.0,0.0,0.0,2709.73,0.0,3186.07,0.0,4489.54,0,0,0,0.0,0.0,5.57125,7.5,7.0963,10.5348,fallback,True,0,0,2709.73,0,0,3186.07,0,0,4489.54,25,12,27.67,6941.72,8,2026-03-23T08:50:30.648265+00:00
osm_10053049249,Prem Khaja Ghar,cafe,openstreetmap,27.6747271,85.3880066,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,22.0,12.0,53.36,6954.33,8.0,1500.0,0.0,0.0,2729.11,0.0,3207.88,0.0,4468.06,0,0,0,0.0,0.0,5.57125,6.6,7.0963,10.5348,fallback,True,0,0,2729.11,0,0,3207.88,0,0,4468.06,22,12,53.36,6954.33,8,2026-03-23T08:50:30.648265+00:00
osm_10053133633,Newari Khaja Ghar,cafe,openstreetmap,27.6737112,85.3853725,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,20.0,0.0,204.96,6800.21,8.0,1500.0,0.0,0.0,2565.38,0.0,3049.92,0.0,4205.11,0,0,0,0.0,0.0,5.57125,6.0,7.0963,10.5348,fallback,True,0,0,2565.38,0,0,3049.92,0,0,4205.11,20,0,204.96,6800.21,8,2026-03-23T08:50:30.648265+00:00
osm_10053465389,Samjhana Dairy and Coffee Shop,cafe,openstreetmap,27.6797883,85.3647687,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,110.14,5218.69,8.0,1500.0,0.0,0.0,753.06,0.0,1163.52,0.0,2304.98,0,0,0,0.0,0.0,5.57125,0.6,7.0963,10.5348,fallback,True,0,0,753.06,0,0,1163.52,0,0,2304.98,2,1,110.14,5218.69,8,2026-03-23T08:50:30.648265+00:00
osm_10053803434,Lu Swa: Nasa Che,cafe,openstreetmap,27.6774356,85.3833403,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,6.0,6.54,6505.09,8.0,1500.0,0.0,0.0,2181.91,0.0,2659.29,0.0,4035.24,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2181.91,0,0,2659.29,0,0,4035.24,21,6,6.54,6505.09,8,2026-03-23T08:50:30.648265+00:00
osm_10053803436,Chasi Newari Khaja Tatha Bojanalaya,cafe,openstreetmap,27.6774938,85.3833309,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,6.0,6.54,6502.35,8.0,1500.0,0.0,0.0,2178.11,0.0,2655.27,0.0,4035.13,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2178.11,0,0,2655.27,0,0,4035.13,21,6,6.54,6502.35,8,2026-03-23T08:50:30.648265+00:00
osm_10053803442,Bishal Momo And Stick Food,cafe,openstreetmap,27.6779997,85.3833295,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,22.0,5.0,15.65,6484.74,8.0,1500.0,0.0,0.0,2152.72,0.0,2627.73,0.0,4042.44,0,0,0,0.0,0.0,5.57125,6.6,7.0963,10.5348,fallback,True,0,0,2152.72,0,0,2627.73,0,0,4042.44,22,5,15.65,6484.74,8,2026-03-23T08:50:30.648265+00:00
osm_10053803446,R And R Newari Khaja tatha Momo Centre,cafe,openstreetmap,27.6785449,85.3833711,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,5.0,36.53,6469.7,8.0,1500.0,0.0,0.0,2130.55,0.0,2602.85,0.0,4055.38,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2130.55,0,0,2602.85,0,0,4055.38,21,5,36.53,6469.7,8,2026-03-23T08:50:30.648265+00:00
osm_10053842162,Trik Khaja Ghar,cafe,openstreetmap,27.6784506,85.3862339,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,31.0,6.0,96.73,6684.59,8.0,1500.0,0.0,0.0,2393.81,0.0,2860.43,0.0,4332.65,0,0,0,0.0,0.0,5.57125,9.3,7.0963,10.5348,fallback,True,0,0,2393.81,0,0,2860.43,0,0,4332.65,31,6,96.73,6684.59,8,2026-03-23T08:50:30.648265+00:00
osm_10056130441,Mahim Cafe,cafe,openstreetmap,27.6799843,85.386569,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,36.0,10.0,45.37,6663.72,8.0,1500.0,0.0,0.0,2321.54,0.0,2823.25,0.0,4392.51,0,0,0,0.0,0.0,5.57125,10.0,7.0963,10.5348,fallback,True,0,0,2321.54,0,0,2823.25,0,0,4392.51,36,10,45.37,6663.72,8,2026-03-23T08:50:30.648265+00:00
osm_10056130457,New Crystal Street Food,cafe,openstreetmap,27.6800823,85.3861217,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,35.0,10.0,9.68,6626.61,8.0,1500.0,0.0,0.0,2279.83,0.0,2778.29,0.0,4351.16,0,0,0,0.0,0.0,5.57125,10.0,7.0963,10.5348,fallback,True,0,0,2279.83,0,0,2778.29,0,0,4351.16,35,10,9.68,6626.61,8,2026-03-23T08:50:30.648265+00:00
osm_10056130463,Madhyapur A. One Khaja Ghar,cafe,openstreetmap,27.6792539,85.3858569,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,37.0,9.0,25.33,6630.8,8.0,1500.0,0.0,0.0,2316.63,0.0,2789.78,0.0,4309.56,0,0,0,0.0,0.0,5.57125,10.0,7.0963,10.5348,fallback,True,0,0,2316.63,0,0,2789.78,0,0,4309.56,37,9,25.33,6630.8,8,2026-03-23T08:50:30.648265+00:00
osm_10056186924,Sindhupalchowk Khaja Ghar,cafe,openstreetmap,27.6788732,85.3833852,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,5.0,36.53,6460.24,8.0,1500.0,0.0,0.0,2116.93,0.0,2587.47,0.0,4062.52,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2116.93,0,0,2587.47,0,0,4062.52,21,5,36.53,6460.24,8,2026-03-23T08:50:30.648265+00:00
osm_10058752027,Madhyapur Tiffin House,cafe,openstreetmap,27.6829083,85.3882801,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,25.0,8.0,55.27,6726.89,8.0,1500.0,0.0,0.0,2289.97,0.0,2883.37,0.0,4625.39,0,0,0,0.0,0.0,5.57125,7.5,7.0963,10.5348,fallback,True,0,0,2289.97,0,0,2883.37,0,0,4625.39,25,8,55.27,6726.89,8,2026-03-23T08:50:30.648265+00:00
osm_10058752040,NEWA: LASA,cafe,openstreetmap,27.6829959,85.3877276,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,24.0,9.0,55.27,6681.01,8.0,1500.0,0.0,0.0,2237.36,0.0,2828.25,0.0,4574.96,0,0,0,0.0,0.0,5.57125,7.2,7.0963,10.5348,fallback,True,0,0,2237.36,0,0,2828.25,0,0,4574.96,24,9,55.27,6681.01,8,2026-03-23T08:50:30.648265+00:00
osm_10058752057,Cafe Sayto Kalo,cafe,openstreetmap,27.6831774,85.3864134,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,25.0,10.0,7.88,6574.33,8.0,1500.0,0.0,0.0,2114.23,0.0,2697.92,0.0,4454.71,0,0,0,0.0,0.0,5.57125,7.5,7.0963,10.5348,fallback,True,0,0,2114.23,0,0,2697.92,0,0,4454.71,25,10,7.88,6574.33,8,2026-03-23T08:50:30.648265+00:00
osm_10058752058,Naya Everest Momo Centre,cafe,openstreetmap,27.6832048,85.3864872,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,25.0,10.0,7.88,6579.48,8.0,1500.0,0.0,0.0,2119.08,0.0,2704.19,0.0,4462.52,0,0,0,0.0,0.0,5.57125,7.5,7.0963,10.5348,fallback,True,0,0,2119.08,0,0,2704.19,0,0,4462.52,25,10,7.88,6579.48,8,2026-03-23T08:50:30.648265+00:00
osm_10058752070,Bhimsen Momo Centre,cafe,openstreetmap,27.6832591,85.386968,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,25.0,9.0,11.63,6615.79,8.0,1500.0,0.0,0.0,2157.64,0.0,2748.54,0.0,4509.83,0,0,0,0.0,0.0,5.57125,7.5,7.0963,10.5348,fallback,True,0,0,2157.64,0,0,2748.54,0,0,4509.83,25,9,11.63,6615.79,8,2026-03-23T08:50:30.648265+00:00
osm_10058752072,Unknown Cafe,cafe,openstreetmap,27.6832638,85.387086,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,25.0,9.0,11.63,6624.95,8.0,1500.0,0.0,0.0,2167.61,0.0,2759.68,0.0,4521.2,0,0,0,0.0,0.0,5.57125,7.5,7.0963,10.5348,fallback,True,0,0,2167.61,0,0,2759.68,0,0,4521.2,25,9,11.63,6624.95,8,2026-03-23T08:50:30.648265+00:00
osm_10059063851,Sagarmatha Khaja Ghar,cafe,openstreetmap,27.6762966,85.3886336,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,30.0,7.0,108.82,6943.31,8.0,1500.0,0.0,0.0,2705.8,0.0,3178.0,0.0,4540.75,0,0,0,0.0,0.0,5.57125,9.0,7.0963,10.5348,fallback,True,0,0,2705.8,0,0,3178.0,0,0,4540.75,30,7,108.82,6943.31,8,2026-03-23T08:50:30.648265+00:00
osm_10059063854,Newari Khaja Ghar,cafe,openstreetmap,27.6772723,85.3887188,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,30.0,2.0,41.35,6915.89,8.0,1500.0,0.0,0.0,2669.9,0.0,3137.61,0.0,4559.3,0,0,0,0.0,0.0,5.57125,9.0,7.0963,10.5348,fallback,True,0,0,2669.9,0,0,3137.61,0,0,4559.3,30,2,41.35,6915.89,8,2026-03-23T08:50:30.648265+00:00
osm_10059063856,Unknown Cafe,cafe,openstreetmap,27.6775906,85.388936,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,30.0,2.0,41.35,6922.43,8.0,1500.0,0.0,0.0,2668.7,0.0,3142.09,0.0,4584.43,0,0,0,0.0,0.0,5.57125,9.0,7.0963,10.5348,fallback,True,0,0,2668.7,0,0,3142.09,0,0,4584.43,30,2,41.35,6922.43,8,2026-03-23T08:50:30.648265+00:00
osm_10059238690,Newari Khaja Ghar,cafe,openstreetmap,27.6822906,85.3905628,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,19.0,1.0,114.29,6925.51,8.0,1500.0,0.0,0.0,2521.22,0.0,3118.16,0.0,4828.65,0,0,0,0.0,0.0,5.57125,5.7,7.0963,10.5348,fallback,True,0,0,2521.22,0,0,3118.16,0,0,4828.65,19,1,114.29,6925.51,8,2026-03-23T08:50:30.648265+00:00
osm_10059238698,New Shikhar Momo And Khaja Ghar,cafe,openstreetmap,27.6826695,85.3894839,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,23.0,3.0,114.29,6829.09,8.0,1500.0,0.0,0.0,2407.42,0.0,3004.79,0.0,4734.41,0,0,0,0.0,0.0,5.57125,6.9,7.0963,10.5348,fallback,True,0,0,2407.42,0,0,3004.79,0,0,4734.41,23,3,114.29,6829.09,8,2026-03-23T08:50:30.648265+00:00
osm_10059957269,Micheal Momo,cafe,openstreetmap,27.6823827,85.3830834,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,24.0,1.0,64.75,6342.5,8.0,1500.0,0.0,0.0,1886.96,0.0,2409.05,0.0,4115.12,0,0,0,0.0,0.0,5.57125,7.2,7.0963,10.5348,fallback,True,0,0,1886.96,0,0,2409.05,0,0,4115.12,24,1,64.75,6342.5,8,2026-03-23T08:50:30.648265+00:00
osm_10059965298,Basuki Newari Khaja Ghar,cafe,openstreetmap,27.6822577,85.3824411,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,24.0,1.0,64.75,6298.84,8.0,1500.0,0.0,0.0,1845.15,0.0,2353.83,0.0,4050.42,0,0,0,0.0,0.0,5.57125,7.2,7.0963,10.5348,fallback,True,0,0,1845.15,0,0,2353.83,0,0,4050.42,24,1,64.75,6298.84,8,2026-03-23T08:50:30.648265+00:00
osm_10102562317,A One cafe,cafe,openstreetmap,27.6996027,85.3286893,29.0,24986.0,5552.0,3.8,6575.0,6.575,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,0.0,146.98,3.0,152.65,17.0,1.0,68.51,1.0,246.1,1.0,37.94,15,1,5075,7.4065,2.48,10.0,1.77,6.5452,10.1261,enriched,True,34,2,66.42,5,2,29.93,0,0,969.69,1,0,293.95,3544.49,8,2026-03-23T08:50:30.648265+00:00
osm_10103295967,Pasang Dolmo Hotel And Khaja Ghar,cafe,openstreetmap,27.675207,85.388006,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,23.0,12.0,27.67,6935.3,8.0,1500.0,0.0,0.0,2703.88,0.0,3181.15,0.0,4470.69,0,0,0,0.0,0.0,5.57125,6.9,7.0963,10.5348,fallback,True,0,0,2703.88,0,0,3181.15,0,0,4470.69,23,12,27.67,6935.3,8,2026-03-23T08:50:30.648265+00:00
osm_10104876563,Kavre Bhojanalaya And Coffee Shop,cafe,openstreetmap,27.6743388,85.3889655,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,11.0,19.24,7044.54,8.0,1500.0,0.0,0.0,2832.69,0.0,3311.19,0.0,4560.71,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2832.69,0,0,3311.19,0,0,4560.71,21,11,19.24,7044.54,8,2026-03-23T08:50:30.648265+00:00
osm_10104876564,Unknown Cafe,cafe,openstreetmap,27.6746695,85.3891405,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,22.0,12.0,7.69,7044.85,8.0,1500.0,0.0,0.0,2830.57,0.0,3307.82,0.0,4579.34,0,0,0,0.0,0.0,5.57125,6.6,7.0963,10.5348,fallback,True,0,0,2830.57,0,0,3307.82,0,0,4579.34,22,12,7.69,7044.85,8,2026-03-23T08:50:30.648265+00:00
osm_10104876569,Sumitra Khaja Ghar,cafe,openstreetmap,27.6756167,85.3909872,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,0.0,203.65,7156.01,8.0,1500.0,0.0,0.0,2948.05,0.0,3418.96,0.0,4766.45,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2948.05,0,0,3418.96,0,0,4766.45,21,0,203.65,7156.01,8,2026-03-23T08:50:30.648265+00:00
osm_10105130597,Unknown Cafe,cafe,openstreetmap,27.6792367,85.3906614,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,19.0,1.0,1.6,7010.51,8.0,1500.0,0.0,0.0,2699.51,0.0,3229.32,0.0,4776.67,0,0,0,0.0,0.0,5.57125,5.7,7.0963,10.5348,fallback,True,0,0,2699.51,0,0,3229.32,0,0,4776.67,19,1,1.6,7010.51,8,2026-03-23T08:50:30.648265+00:00
osm_10105130598,Unknown Cafe,cafe,openstreetmap,27.6792384,85.3906453,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,20.0,1.0,1.6,7009.14,8.0,1500.0,0.0,0.0,2698.08,0.0,3227.77,0.0,4775.13,0,0,0,0.0,0.0,5.57125,6.0,7.0963,10.5348,fallback,True,0,0,2698.08,0,0,3227.77,0,0,4775.13,20,1,1.6,7009.14,8,2026-03-23T08:50:30.648265+00:00
osm_10105203542,Ridam Khaja Ghar,cafe,openstreetmap,27.6776434,85.3928608,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,0.0,253.1,7239.92,8.0,1500.0,0.0,0.0,2977.87,0.0,3495.15,0.0,4969.25,0,0,0,0.0,0.0,5.57125,3.6,7.0963,10.5348,fallback,True,0,0,2977.87,0,0,3495.15,0,0,4969.25,12,0,253.1,7239.92,8,2026-03-23T08:50:30.648265+00:00
osm_10110407247,Ramesh Cafe,cafe,openstreetmap,27.6853498,85.3877807,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,15.0,1.0,55.3,6643.76,8.0,1500.0,0.0,0.0,2131.01,0.0,2779.85,0.0,4650.88,0,0,0,0.0,0.0,5.57125,4.5,7.0963,10.5348,fallback,True,0,0,2131.01,0,0,2779.85,0,0,4650.88,15,1,55.3,6643.76,8,2026-03-23T08:50:30.648265+00:00
osm_10110783804,Freshco cafe,cafe,openstreetmap,27.6768911,85.3982145,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,6.0,74.23,7717.32,8.0,1500.0,0.0,0.0,3469.98,0.0,4017.39,0.0,5486.46,0,0,0,0.0,0.0,5.57125,3.3,7.0963,10.5348,fallback,True,0,0,3469.98,0,0,4017.39,0,0,5486.46,11,6,74.23,7717.32,8,2026-03-23T08:50:30.648265+00:00
osm_10110783814,Urmi Coffee and Food Land,cafe,openstreetmap,27.6775259,85.3984478,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,6.0,74.23,7717.8,8.0,1500.0,0.0,0.0,3455.3,0.0,4015.34,0.0,5515.44,0,0,0,0.0,0.0,5.57125,3.3,7.0963,10.5348,fallback,True,0,0,3455.3,0,0,4015.34,0,0,5515.44,11,6,74.23,7717.8,8,2026-03-23T08:50:30.648265+00:00
osm_10114540037,Unknown Cafe,cafe,openstreetmap,27.6756832,85.3943397,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,0.0,227.04,7429.32,8.0,1500.0,0.0,0.0,3221.56,0.0,3714.33,0.0,5096.42,0,0,0,0.0,0.0,5.57125,3.0,7.0963,10.5348,fallback,True,0,0,3221.56,0,0,3714.33,0,0,5096.42,10,0,227.04,7429.32,8,2026-03-23T08:50:30.648265+00:00
osm_10114575537,Unknown Cafe,cafe,openstreetmap,27.6774056,85.3969391,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,5.0,138.01,7591.34,8.0,1500.0,0.0,0.0,3332.64,0.0,3879.79,0.0,5366.27,0,0,0,0.0,0.0,5.57125,3.6,7.0963,10.5348,fallback,True,0,0,3332.64,0,0,3879.79,0,0,5366.27,12,5,138.01,7591.34,8,2026-03-23T08:50:30.648265+00:00
osm_10121388571,Indreni Stick Food Cafe,cafe,openstreetmap,27.6836408,85.3487952,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,21.0,9.0,0.0,275.95,28.0,273.93,17.0,5.0,147.56,3.0,157.6,1.0,422.58,18,3,3971,9.3074,2.92,10.0,10.0,11.0092,11.3313,enriched,True,38,9,133.81,48,8,28.98,0,0,1334.53,20,8,50.4,4275.48,8,2026-03-23T08:50:30.648265+00:00
osm_10121388656,Inderni De Cafe,cafe,openstreetmap,27.6859223,85.3449714,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,23.0,9.0,0.0,282.28,32.0,264.42,17.0,5.0,95.75,3.0,25.15,0.0,500.0,23,6,5636,12.4774,2.83,9.8,10.0,10.9122,11.3313,enriched,True,42,12,95.75,39,19,25.15,0,0,1462.13,22,8,23.68,4059.02,8,2026-03-23T08:50:30.648265+00:00
osm_10121388680,नदी सिभर साइड क्याफे,cafe,openstreetmap,27.6849483,85.3435912,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,24.0,6.0,0.0,327.41,26.0,286.19,17.0,5.0,120.98,3.0,133.29,0.0,500.0,22,6,5536,12.1238,2.57,9.8,10.0,10.8342,11.3313,enriched,True,41,11,45.33,39,15,50.34,0,0,1339.32,23,5,99.23,4036.79,8,2026-03-23T08:50:30.648265+00:00
osm_10121388739,T-Time Cafe,cafe,openstreetmap,27.6784275,85.3349523,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,8.0,4.0,0.0,274.39,7.0,211.68,7.0,0.0,295.34,0.0,500.0,2.0,395.6,8,0,2240,4.3429,2.84,2.7,5.59,8.4302,11.3313,enriched,True,17,1,189.73,13,2,56.84,0,0,976.01,6,3,67.78,4057.93,8,2026-03-23T08:50:30.648265+00:00
osm_10121397655,Junction Cafe,cafe,openstreetmap,27.6845321,85.3444826,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,25.0,9.0,0.0,290.06,30.0,313.43,21.0,5.0,32.05,3.0,113.37,0.0,500.0,24,7,6431,13.3038,2.24,10.0,10.0,10.8052,11.3313,enriched,True,48,13,29.61,39,21,18.7,0,0,1302.19,24,8,99.23,4079.52,8,2026-03-23T08:50:30.648265+00:00
osm_10121401002,Oats Cafe,cafe,openstreetmap,27.6787678,85.3355234,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,9.0,4.0,0.0,269.74,7.0,185.98,8.0,0.0,274.66,0.0,500.0,2.0,343.02,8,0,2240,4.3429,3.14,3.0,6.23,8.6252,11.3313,enriched,True,18,0,255.03,16,2,15.75,0,0,958.05,7,3,67.78,4053.09,8,2026-03-23T08:50:30.648265+00:00
osm_10121403413,Coctail Cafe and Restro,cafe,openstreetmap,27.6832792,85.3482417,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,22.0,9.0,0.0,250.42,30.0,307.41,18.0,6.0,81.02,3.0,92.18,2.0,394.23,18,3,4871,9.3483,2.61,10.0,10.0,10.9162,11.3313,enriched,True,39,10,79.59,51,8,13.33,0,0,1274.42,21,8,18.72,4263.02,8,2026-03-23T08:50:30.648265+00:00
